90,A,2026,3,3,1,-1,6,0,GRE,3,0,2,7
91,A,2026,3,6,2,2,4,0,COR,3,0,1,2
92,A,2026,3,7,2,2,4,0,BAH,3,1,0,2
93,A,2026,3,5,1,2,8,0,CHA,3,2,0,6
94,A,2026,3,1,0,-3,4,0,SAN,3,1,2,7
95,A,2026,3,7,2,3,5,0,SAO,3,1,0,2
96,A,2026,3,4,1,0,4,0,FLA,3,1,1,4
97,A,2026,3,5,1,1,6,0,MIR,3,2,0,5
98,A,2026,3,1,0,-2,2,0,VAS,3,1,2,4
99,A,2026,3,3,1,1,7,0,BOT,3,0,2,6
100,A,2026,3,1,0,-5,3,0,CRU,3,1,2,8
101,A,2026,4,2,0,-2,6,0,CAM,4,2,2,8
102,A,2026,4,10,3,7,12,0,PAL,4,1,0,5
103,A,2026,4,2,0,-3,3,0,INT,4,2,2,6
104,A,2026,4,7,2,1,4,0,CAP,4,1,1,3
105,A,2026,4,4,1,-1,5,0,CFC,4,1,2,6
106,A,2026,4,7,2,0,3,0,RBB,4,1,1,3
107,A,2026,4,3,1,-3,4,0,VIT,3,0,2,7
108,A,2026,4,3,0,-2,6,0,REM,4,3,1,8
109,A,2026,4,7,2,1,5,0,FLU,4,1,1,4
110,A,2026,4,6,2,0,8,0,GRE,4,0,2,8
111,A,2026,4,7,2,2,5,0,COR,4,1,1,3
112,A,2026,4,7,2,2,4,0,BAH,3,1,0,2
113,A,2026,4,5,1,2,8,0,CHA,3,2,0,6
114,A,2026,4,4,1,-2,6,0,SAN,4,1,2,8
115,A,2026,4,10,3,4,6,0,SAO,4,1,0,2
116,A,2026,4,4,1,0,4,0,FLA,3,1,1,4
117,A,2026,4,5,1,1,6,0,MIR,3,2,0,5
118,A,2026,4,1,0,-3,3,0,VAS,4,1,3,6
119,A,2026,4,3,1,1,7,0,BOT,3,0,2,6
120,A,2026,4,2,0,-5,4,0,CRU,4,2,2,9
121,A,2026,8,8,2,-3,8,0,CAM,8,2,4,11
122,A,2026,8,19,6,9,17,0,PAL,8,1,1,8
123,A,2026,8,8,2,-2,7,0,INT,8,2,4,9
124,A,2026,8,13,4,3,10,0,CAP,7,1,2,7
125,A,2026,8,13,4,1,9,0,CFC,8,1,3,8
126,A,2026,8,8,2,-4,6,0,RBB,8,2,4,10
127,A,2026,8,10,3,-2,8,0,VIT,7,1,3,10
128,A,2026,8,6,1,-5,10,0,REM,8,3,4,15
129,A,2026,8,16,5,4,13,0,FLU,8,1,2,9
130,A,2026,8,11,3,1,13,0,GRE,8,2,3,12
131,A,2026,8,10,2,0,7,0,COR,8,4,2,7
132,A,2026,8,14,4,2,9,0,BAH,7,2,1,7
133,A,2026,8,7,1,-2,9,0,CHA,7,4,2,11
134,A,2026,8,7,1,-3,10,0,SAN,8,4,3,13
135,A,2026,8,16,5,5,10,0,SAO,8,1,2,5
136,A,2026,8,14,4,8,13,0,FLA,7,2,1,5
137,A,2026,8,6,1,-2,8,0,MIR,7,3,3,10
138,A,2026,8,11,3,0,13,0,VAS,8,2,3,13
139,A,2026,8,6,2,-2,10,0,BOT,6,0,4,12
140,A,2026,8,4,0,-8,8,0,CRU,8,4,4,16
141,B,2026,1,1,0,0,2,0,VNO,1,1,0,2
142,B,2026,1,1,0,0,2,0,CRB,1,1,0,2
143,B,2026,1,1,0,0,1,0,CEA,1,1,0,1
144,B,2026,1,1,0,0,1,0,SBD,1,1,0,1
145,B,2026,1,3,1,1,1,0,OPE,1,0,0,0
146,B,2026,1,0,0,-1,0,0,ACG,1,0,1,1
147,B,2026,1,3,1,4,4,0,BSP,1,0,0,0
148,B,2026,1,0,0,-4,0,0,FOR,1,0,1,4
149,B,2026,1,1,0,0,0,0,CUI,1,1,0,0
150,B,2026,1,1,0,0,0,0,SPT,1,1,0,0
151,B,2026,1,3,1,2,2,0,AVA,1,0,0,0
152,B,2026,1,0,0,-2,0,0,JUV,1,0,1,2
153,B,2026,1,0,0,-1,0,0,NAU,1,0,1,1
154,B,2026,1,3,1,1,1,0,CRI,1,0,0,0
155,B,2026,1,3,1,1,2,0,ATH,1,0,0,1
156,B,2026,1,0,0,-1,1,0,PON,1,0,1,2
157,B,2026,1,3,1,2,3,0,GOI,1,0,0,1
158,B,2026,1,0,0,-2,1,0,AME,1,0,1,3
159,B,2026,1,0,0,-2,1,0,NOV,1,0,1,3
160,B,2026,1,3,1,2,3,0,LEC,1,0,0,1
161,A,2026,10,14,4,2,14,0,CAM,10,2,4,12
162,A,2026,10,25,8,11,21,0,PAL,10,1,1,10
163,A,2026,10,12,3,-1,9,0,INT,10,3,4,10
164,A,2026,10,16,5,2,15,0,CAP,10,1,4,13
165,A,2026,10,15,4,1,11,0,CFC,10,3,3,10
166,A,2026,10,14,4,0,10,0,RBB,10,2,4,10
167,A,2026,10,11,3,-5,9,0,VIT,9,2,4,14
168,A,2026,10,7,1,-7,10,0,REM,10,4,5,17
169,A,2026,10,20,6,6,17,0,FLU,10,2,2,11
170,A,2026,10,12,3,0,14,0,GRE,10,3,4,14
171,A,2026,10,10,2,-3,8,0,COR,10,4,4,11
172,A,2026,10,17,5,4,13,0,BAH,9,2,2,9
173,A,2026,10,8,1,-6,10,0,CHA,9,5,3,16
174,A,2026,10,10,2,-3,13,0,SAN,10,4,4,16
175,A,2026,10,20,6,8,15,0,SAO,10,2,2,7
176,A,2026,10,17,5,7,16,0,FLA,9,2,2,9
177,A,2026,10,6,1,-4,10,0,MIR,9,3,5,14
178,A,2026,10,12,3,-1,15,0,VAS,10,3,4,16
179,A,2026,10,12,4,-3,16,0,BOT,9,0,5,19
180,A,2026,10,7,1,-8,12,0,CRU,10,4,5,20
181,B,2026,2,2,0,0,3,0,VNO,2,2,0,3
182,B,2026,2,1,0,-1,2,0,CRB,2,1,1,3
183,B,2026,2,2,0,0,2,0,CEA,2,2,0,2
184,B,2026,2,1,0,-1,2,0,SBD,2,1,1,3
185,B,2026,2,6,2,2,3,0,OPE,2,0,0,1
186,B,2026,2,0,0,-2,1,0,ACG,2,0,2,3
187,B,2026,2,6,2,5,6,0,BSP,2,0,0,1
188,B,2026,2,1,0,-4,0,0,FOR,2,1,1,4
189,B,2026,2,2,0,0,0,0,CUI,2,2,0,0
190,B,2026,2,2,0,0,1,0,SPT,2,2,0,1
191,B,2026,2,6,2,3,3,0,AVA,2,0,0,0
192,B,2026,2,1,0,-2,0,0,JUV,2,1,1,2
193,B,2026,2,3,1,0,2,0,NAU,2,0,1,2
194,B,2026,2,4,1,1,2,0,CRI,2,1,0,1
195,B,2026,2,4,1,1,3,0,ATH,2,1,0,2
196,B,2026,2,1,0,-1,2,0,PON,2,1,1,3
197,B,2026,2,4,1,2,5,0,GOI,2,1,0,3
198,B,2026,2,0,0,-3,2,0,AME,2,0,2,5
199,B,2026,2,1,0,-2,1,0,NOV,2,1,1,3
200,B,2026,2,4,1,2,5,0,LEC,2,1,0,3
201,B,2026,3,5,1,1,5,0,VNO,3,2,0,4
202,B,2026,3,2,0,-1,3,0,CRB,3,2,1,4
203,B,2026,3,5,1,2,4,0,CEA,3,2,0,2
204,B,2026,3,4,1,0,4,0,SBD,3,1,1,4
205,B,2026,3,7,2,2,3,0,OPE,3,1,0,1
206,B,2026,3,0,0,-3,2,0,ACG,3,0,3,5
207,B,2026,3,6,2,4,7,0,BSP,3,0,1,3
208,B,2026,3,4,1,-3,2,0,FOR,3,1,1,5
209,B,2026,3,2,0,-2,0,0,CUI,3,2,1,2
210,B,2026,3,5,1,1,3,0,SPT,3,2,0,2
211,B,2026,3,7,2,3,3,0,AVA,3,1,0,0
212,B,2026,3,1,0,-3,1,0,JUV,3,1,2,4
213,B,2026,3,6,2,1,3,0,NAU,3,0,1,2
214,B,2026,3,4,1,0,2,0,CRI,3,1,1,2
215,B,2026,3,5,1,1,4,0,ATH,3,2,0,3
216,B,2026,3,1,0,-2,2,0,PON,3,1,2,4
217,B,2026,3,7,2,3,6,0,GOI,3,1,0,3
218,B,2026,3,1,0,-3,3,0,AME,3,1,2,6
219,B,2026,3,2,0,-2,2,0,NOV,3,2,1,4
220,B,2026,3,4,1,1,6,0,LEC,3,1,1,5
221,A,2026,11,14,4,1,14,0,CAM,11,2,5,13
222,A,2026,11,26,8,11,21,0,PAL,11,2,1,10
223,A,2026,11,13,3,-1,9,0,INT,11,4,4,10
224,A,2026,11,19,6,4,17,0,CAP,11,1,4,13
225,A,2026,11,16,4,1,13,0,CFC,11,4,3,12
226,A,2026,11,14,4,-1,11,0,RBB,11,2,5,12
227,A,2026,11,14,4,-3,11,0,VIT,10,2,4,14
228,A,2026,11,8,1,-7,11,0,REM,11,5,5,18
229,A,2026,11,20,6,5,18,0,FLU,11,2,3,13
230,A,2026,11,13,3,0,14,0,GRE,11,4,4,14
231,A,2026,11,11,2,-3,8,0,COR,11,5,4,11
232,A,2026,11,20,6,5,15,0,BAH,10,2,2,10
233,A,2026,11,8,1,-8,10,0,CHA,10,5,4,18
234,A,2026,11,13,3,-2,14,0,SAN,11,4,4,16
235,A,2026,11,20,6,6,15,0,SAO,11,2,3,9
236,A,2026,11,20,6,8,18,0,FLA,10,2,2,10
237,A,2026,11,6,1,-5,11,0,MIR,10,3,6,16
238,A,2026,11,13,3,-1,16,0,VAS,11,4,4,17
239,A,2026,11,13,4,-3,18,0,BOT,10,1,5,21
240,A,2026,11,10,2,-7,14,0,CRU,11,4,5,21
241,B,2026,4,8,2,2,6,0,VNO,4,2,0,4
242,B,2026,4,2,0,-2,5,0,CRB,4,2,2,7
243,B,2026,4,8,2,3,5,0,CEA,4,2,0,2
244,B,2026,4,4,1,-1,4,0,SBD,4,1,2,5
245,B,2026,4,8,2,2,3,0,OPE,4,2,0,1
246,B,2026,4,3,1,-2,4,0,ACG,4,0,3,6
247,B,2026,4,6,2,3,7,0,BSP,4,0,2,4
248,B,2026,4,7,2,-2,3,0,FOR,4,1,1,5
249,B,2026,4,3,0,-2,0,0,CUI,4,3,1,2
250,B,2026,4,6,1,1,5,0,SPT,4,3,0,4
251,B,2026,4,8,2,3,5,0,AVA,4,2,0,2
252,B,2026,4,4,1,-1,3,0,JUV,4,1,2,4
253,B,2026,4,6,2,0,3,0,NAU,4,0,2,3
254,B,2026,4,7,2,1,3,0,CRI,4,1,1,2
255,B,2026,4,8,2,2,7,0,ATH,4,2,0,5
256,B,2026,4,1,0,-3,2,0,PON,4,1,3,5
257,B,2026,4,7,2,1,6,0,GOI,4,1,1,5
258,B,2026,4,1,0,-6,3,0,AME,4,1,3,9
259,B,2026,4,5,1,1,5,0,NOV,4,2,1,4
260,B,2026,4,4,1,0,7,0,LEC,4,1,2,7
261,A,2026,12,14,4,-1,14,0,CAM,12,2,6,15
262,A,2026,12,29,9,12,22,0,PAL,12,2,1,10
263,A,2026,12,13,3,-2,10,0,INT,12,4,5,12
264,A,2026,12,19,6,3,17,0,CAP,12,1,5,14
265,A,2026,12,19,5,3,15,0,CFC,12,4,3,12
266,A,2026,12,17,5,1,15,0,RBB,12,2,5,14
267,A,2026,12,15,4,-3,11,0,VIT,11,3,4,14
268,A,2026,12,8,1,-9,13,0,REM,12,5,6,22
